target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
mouth_slightly_open,0.5160506160506161,0.5471861471861472,single,bald,diff_means,2,0.527039627039627,-0.01098901098901095,,
mustache,0.6675562024907002,0.7331392527899078,single,bald,diff_means,2,0.6675562024907002,0.0,,
narrow_eyes,0.5430932703659976,0.5392561983471074,single,bald,diff_means,2,0.545159386068477,-0.0020661157024793875,,
no_beard,0.6408531252102536,0.6964946511471439,single,bald,diff_means,2,0.6408531252102536,0.0,,
oval_face,0.5129251700680272,0.5772959183673468,single,bald,diff_means,2,0.5212585034013605,-0.008333333333333304,,
pale_skin,0.5032520325203252,0.6040650406504066,single,bald,diff_means,2,0.5032520325203252,0.0,,
pointy_nose,0.5522489468677809,0.5434162250305749,single,bald,diff_means,2,0.5174616116320152,0.034787335235765715,,
receding_hairline,0.523153942428035,0.5512359198998749,single,bald,diff_means,2,0.52049436795995,0.0026595744680850686,,
rosy_cheeks,0.6947818263607737,0.7755285650022492,single,bald,diff_means,2,0.6947818263607737,0.0,,
sideburns,0.6738505747126436,0.7952586206896551,single,bald,diff_means,2,0.694683908045977,-0.02083333333333337,,
smiling,0.7955285851165761,0.9468540402427339,single,bald,diff_means,2,0.7955285851165761,0.0,,
straight_hair,0.47385892116182576,0.44785615491009684,single,bald,diff_means,2,0.4405255878284924,0.03333333333333338,,
wavy_hair,0.5791547764641934,0.5825519771708112,single,bald,diff_means,2,0.5791547764641934,0.0,,
wearing_earrings,0.7084745762711864,0.8557203389830509,single,bald,diff_means,2,0.735593220338983,-0.027118644067796627,,
wearing_hat,0.9219660837307896,0.980259671436142,single,bald,diff_means,2,0.9219660837307896,0.0,,
wearing_lipstick,0.45062771607918883,0.4897392563978754,single,bald,diff_means,2,0.45062771607918883,0.0,,
wearing_necklace,0.5996800393797687,0.659857248338666,single,bald,diff_means,2,0.6017720895889737,-0.0020920502092049986,,
wearing_necktie,0.6103404791929382,0.6614543926019336,single,bald,diff_means,2,0.6159730979403111,-0.005632618747372864,,
young,0.8726900031535794,0.9486597287921792,single,bald,diff_means,2,0.8726900031535794,0.0,,
5_o_clock_shadow,0.5632690262798117,0.5805863588029774,single,bald,diff_means,3,0.5632690262798117,0.0,,
arched_eyebrows,0.6116071428571428,0.6215122767857142,single,bald,diff_means,3,0.6026785714285714,0.008928571428571397,,
attractive,0.512766814337495,0.6450261780104712,single,bald,diff_means,3,0.512766814337495,0.0,,
bags_under_eyes,0.5048324514991182,0.5027160493827161,single,bald,diff_means,3,0.5171781305114639,-0.012345679012345734,,
bald,0.734375,0.85565185546875,single,bald,diff_means,3,0.73828125,-0.00390625,,
bangs,0.7555514088449338,0.8079865646575854,single,bald,diff_means,3,0.7534054860981526,0.0021459227467811592,,
big_lips,0.4087511890202473,0.4493817094713956,single,bald,diff_means,3,0.4087511890202473,0.0,,
big_nose,0.5955004591368228,0.6606060606060605,single,bald,diff_means,3,0.5955004591368228,0.0,,
black_hair,0.6791979949874687,0.8605889724310777,single,bald,diff_means,3,0.6770050125313283,0.002192982456140413,,
blond_hair,0.9279835390946503,0.956315289648623,single,bald,diff_means,3,0.9279835390946503,0.0,,
blurry,0.7213114754098361,0.7380464480874316,single,bald,diff_means,3,0.7192622950819672,0.002049180327868938,,
brown_hair,0.6773504273504274,0.8659673659673659,single,bald,diff_means,3,0.6794871794871795,-0.002136752136752129,,
bushy_eyebrows,0.5391960914945592,0.5078836331334666,single,bald,diff_means,3,0.5391960914945592,0.0,,
chubby,0.5612903225806452,0.7099078341013825,single,bald,diff_means,3,0.554147465437788,0.0071428571428571175,,
double_chin,0.5625,0.6728515625,single,bald,diff_means,3,0.5651041666666666,-0.0026041666666666297,,
eyeglasses,0.9294146990355836,0.974975058197539,single,bald,diff_means,3,0.9294146990355836,0.0,,
goatee,0.7808691043985162,0.8618177000529942,single,bald,diff_means,3,0.766163222045575,0.014705882352941235,,
gray_hair,0.7748662517742111,0.875532263347527,single,bald,diff_means,3,0.7772136696145868,-0.0023474178403757318,,
heavy_makeup,0.529933110367893,0.5660535117056856,single,bald,diff_means,3,0.5255852842809364,0.004347826086956608,,
high_cheekbones,0.48313492063492064,0.4137524801587302,single,bald,diff_means,3,0.48660714285714285,-0.00347222222222221,,
male,0.9878640776699029,0.9892233009708739,single,bald,diff_means,3,0.9878640776699029,0.0,,
mouth_slightly_open,0.5160506160506161,0.545987345987346,single,bald,diff_means,3,0.527039627039627,-0.01098901098901095,,
mustache,0.6675562024907002,0.7331392527899079,single,bald,diff_means,3,0.6675562024907002,0.0,,
narrow_eyes,0.5430932703659976,0.5398465171192444,single,bald,diff_means,3,0.545159386068477,-0.0020661157024793875,,
no_beard,0.6408531252102536,0.6967637758191483,single,bald,diff_means,3,0.6408531252102536,0.0,,
oval_face,0.5212585034013605,0.5775510204081633,single,bald,diff_means,3,0.5212585034013605,0.0,,
pale_skin,0.5032520325203252,0.6060975609756097,single,bald,diff_means,3,0.5032520325203252,0.0,,
pointy_nose,0.5197037640983829,0.5406984644652806,single,bald,diff_means,3,0.5174616116320152,0.0022421524663677195,,
receding_hairline,0.523153942428035,0.5525657071339174,single,bald,diff_means,3,0.52049436795995,0.0026595744680850686,,
rosy_cheeks,0.6947818263607737,0.7759784075573549,single,bald,diff_means,3,0.6947818263607737,0.0,,
sideburns,0.6925287356321839,0.7965158045977011,single,bald,diff_means,3,0.694683908045977,-0.0021551724137931494,,
smiling,0.800479080166081,0.9469179175982115,single,bald,diff_means,3,0.7955285851165761,0.004950495049504955,,
straight_hair,0.47385892116182576,0.4492392807745505,single,bald,diff_means,3,0.4405255878284924,0.03333333333333338,,
wavy_hair,0.5791547764641934,0.5841826335099878,single,bald,diff_means,3,0.5791547764641934,0.0,,
wearing_earrings,0.7127118644067797,0.8548728813559323,single,bald,diff_means,3,0.735593220338983,-0.022881355932203307,,
wearing_hat,0.9219660837307896,0.9817170111287757,single,bald,diff_means,3,0.9219660837307896,0.0,,
wearing_lipstick,0.45062771607918883,0.4898599710284886,single,bald,diff_means,3,0.45062771607918883,0.0,,
wearing_necklace,0.6017720895889737,0.6566576421363525,single,bald,diff_means,3,0.6017720895889737,0.0,,
wearing_necktie,0.6159730979403111,0.6614543926019336,single,bald,diff_means,3,0.6159730979403111,0.0,,
young,0.8726900031535794,0.9486597287921792,single,bald,diff_means,3,0.8726900031535794,0.0,,
5_o_clock_shadow,0.5566610967643931,0.5796749202491266,single,bald,diff_means,4,0.5632690262798117,-0.0066079295154185536,,
arched_eyebrows,0.609375,0.6227678571428571,single,bald,diff_means,4,0.6026785714285714,0.006696428571428603,,
attractive,0.512766814337495,0.6467982279500604,single,bald,diff_means,4,0.512766814337495,0.0,,
bags_under_eyes,0.5233509700176366,0.5046913580246913,single,bald,diff_means,4,0.5171781305114639,0.006172839506172756,,
bald,0.734375,0.85443115234375,single,bald,diff_means,4,0.73828125,-0.00390625,,
bangs,0.7534054860981526,0.8068669527896996,single,bald,diff_means,4,0.7534054860981526,0.0,,
big_lips,0.41323549395298276,0.448702269330072,single,bald,diff_means,4,0.4087511890202473,0.004484304932735439,,
big_nose,0.5996326905417815,0.6603611876339148,single,bald,diff_means,4,0.5955004591368228,0.004132231404958664,,
black_hair,0.6770050125313283,0.8607456140350878,single,bald,diff_means,4,0.6770050125313283,0.0,,
blond_hair,0.9279835390946503,0.9572649572649572,single,bald,diff_means,4,0.9279835390946503,0.0,,
