target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
goatee,0.7035546103600183,0.7748746771988455,single,eyeglasses,diff_means,4,0.6863132310496735,0.017241379310344862,,
gray_hair,0.8106493506493506,0.8858874458874458,single,eyeglasses,diff_means,4,0.8106493506493506,0.0,,
heavy_makeup,0.5393805309734514,0.5454277286135694,single,eyeglasses,diff_means,4,0.5327433628318584,0.006637168141592986,,
high_cheekbones,0.47804429215051714,0.3797195253505934,single,eyeglasses,diff_means,4,0.47804429215051714,0.0,,
male,0.9733727810650887,0.9668094946609535,single,eyeglasses,diff_means,4,0.9733727810650887,0.0,,
mouth_slightly_open,0.5331280788177339,0.5620689655172414,single,eyeglasses,diff_means,4,0.5359605911330049,-0.0028325123152709297,,
mustache,0.725857073877354,0.8329309512312892,single,eyeglasses,diff_means,4,0.7235634958957026,0.002293577981651418,,
narrow_eyes,0.5625,0.545866935483871,single,eyeglasses,diff_means,4,0.5625,0.0,,
no_beard,0.5754173216558126,0.5440526985552812,single,eyeglasses,diff_means,4,0.5822666367243057,-0.006849315068493067,,
oval_face,0.48116504854368936,0.42699029126213595,single,eyeglasses,diff_means,4,0.48116504854368936,0.0,,
pale_skin,0.5313969571230982,0.6852005532503458,single,eyeglasses,diff_means,4,0.5313969571230982,0.0,,
pointy_nose,0.4321748288572933,0.5147972617166929,single,eyeglasses,diff_means,4,0.4527646129541864,-0.020589784096893105,,
receding_hairline,0.5330316742081448,0.5732385261797026,single,eyeglasses,diff_means,4,0.540530058177117,-0.007498383968972178,,
rosy_cheeks,0.6065040650406504,0.7101626016260162,single,eyeglasses,diff_means,4,0.6085365853658536,-0.002032520325203291,,
sideburns,0.6805194805194805,0.7851576994434137,single,eyeglasses,diff_means,4,0.6846011131725418,-0.004081632653061273,,
smiling,0.8533823079277625,0.9550045913682277,single,eyeglasses,diff_means,4,0.8533823079277625,0.0,,
straight_hair,0.6333333333333333,0.6109422492401215,single,eyeglasses,diff_means,4,0.6095238095238096,0.023809523809523725,,
wavy_hair,0.5412589262099974,0.583884333950454,single,eyeglasses,diff_means,4,0.5412589262099974,0.0,,
wearing_earrings,0.6687392795883362,0.7190180102915952,single,eyeglasses,diff_means,4,0.6824614065180103,-0.013722126929674117,,
wearing_hat,0.9046066041581737,0.931648321782851,single,eyeglasses,diff_means,4,0.9046066041581737,0.0,,
wearing_lipstick,0.42708333333333337,0.38362630208333337,single,eyeglasses,diff_means,4,0.421875,0.00520833333333337,,
wearing_necklace,0.5070354196991752,0.5269286754002911,single,eyeglasses,diff_means,4,0.5299207504447678,-0.022885330745592625,,
wearing_necktie,0.5496112550907072,0.6249537208441318,single,eyeglasses,diff_means,4,0.5631247686042207,-0.013513513513513487,,
young,0.8066604995374653,0.8899784150477952,single,eyeglasses,diff_means,4,0.8066604995374653,0.0,,
5_o_clock_shadow,0.5129310344827587,0.5687859195402298,single,eyeglasses,diff_means,5,0.5193965517241379,-0.006465517241379226,,
arched_eyebrows,0.5567765567765568,0.597778565520501,single,eyeglasses,diff_means,5,0.5626846272007562,-0.005908070424199385,,
attractive,0.5037742504409171,0.5707936507936507,single,eyeglasses,diff_means,5,0.5037742504409171,0.0,,
