regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
sequential,bald,diff_means,8,neg,0.019486451247290093,0.25064730644226074,0.2509322166442871,0.4324098229408264,0.4340219497680664,0.0002849102020263672,0.0016121268272399902
sequential,bald,diff_means,9,pos,0.0,0.23692098259925842,0.23602572083473206,0.3916603922843933,0.39170652627944946,-0.0008952617645263672,4.6133995056152344e-05
sequential,bald,diff_means,9,neg,0.0,0.2130116969347,0.21349294483661652,0.37346071004867554,0.37679529190063477,0.0004812479019165039,0.0033345818519592285
sequential,bald,diff_means,10,pos,0.00024821299210353587,0.22705158591270447,0.22710579633712769,0.38256439566612244,0.38367611169815063,5.4210424423217773e-05,0.0011117160320281982
sequential,bald,diff_means,10,neg,0.0,0.2104944884777069,0.212705597281456,0.3824889063835144,0.3831370174884796,0.0022111088037490845,0.00064811110496521
sequential,bald,diff_means,11,pos,0.025540005216880823,0.22695313394069672,0.22275590896606445,0.3881798982620239,0.38485684990882874,-0.004197224974632263,-0.0033230483531951904
sequential,bald,diff_means,11,neg,0.012020202370495836,0.1909383237361908,0.19232583045959473,0.35072484612464905,0.3494691848754883,0.0013875067234039307,-0.0012556612491607666
sequential,bald,diff_means,12,pos,0.0,0.20007574558258057,0.19855262339115143,0.36089420318603516,0.3612126111984253,-0.0015231221914291382,0.0003184080123901367
sequential,bald,diff_means,12,neg,0.0,0.18834123015403748,0.18928328156471252,0.32516950368881226,0.32486799359321594,0.0009420514106750488,-0.0003015100955963135
sequential,bald,diff_means,13,pos,0.0,0.20294198393821716,0.20386098325252533,0.36571335792541504,0.36385416984558105,0.0009189993143081665,-0.0018591880798339844
sequential,bald,diff_means,13,neg,0.0,0.1937188059091568,0.1937030553817749,0.3371810019016266,0.3365857005119324,-1.5750527381896973e-05,-0.0005953013896942139
sequential,bald,diff_means,14,pos,0.0,0.21531978249549866,0.21563975512981415,0.37008336186408997,0.370207279920578,0.0003199726343154907,0.0001239180564880371
sequential,bald,diff_means,14,neg,0.0,0.19048038125038147,0.1894083321094513,0.347567617893219,0.3462940454483032,-0.0010720491409301758,-0.0012735724449157715
sequential,bald,diff_means,15,pos,0.0,0.20488590002059937,0.20468249917030334,0.36223405599594116,0.3627867102622986,-0.0002034008502960205,0.0005526542663574219
sequential,bald,diff_means,15,neg,0.0,0.18454313278198242,0.18706172704696655,0.35313066840171814,0.35638487339019775,0.002518594264984131,0.0032542049884796143
sequential,bald,diff_means,16,pos,0.007494488038901181,0.20580628514289856,0.20565584301948547,0.34302476048469543,0.3431198000907898,-0.00015044212341308594,9.503960609436035e-05
