regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
sequential,eyeglasses,diff_means,1,neg,0.036850265767595536,0.3177728056907654,0.3183540105819702,0.6741868257522583,0.6742134094238281,0.000581204891204834,2.658367156982422e-05
sequential,eyeglasses,diff_means,2,pos,0.0,0.24639372527599335,0.25006431341171265,0.3927335739135742,0.40219393372535706,0.0036705881357192993,0.009460359811782837
sequential,eyeglasses,diff_means,2,neg,0.0,0.3030533194541931,0.30401909351348877,0.5423507690429688,0.5490572452545166,0.0009657740592956543,0.0067064762115478516
sequential,eyeglasses,diff_means,3,pos,0.30514664570540373,0.22980478405952454,0.23008853197097778,0.37888142466545105,0.3801135718822479,0.00028374791145324707,0.001232147216796875
sequential,eyeglasses,diff_means,3,neg,0.3268058146316424,0.2611963450908661,0.26186925172805786,0.4659382104873657,0.464962363243103,0.0006729066371917725,-0.0009758472442626953
sequential,eyeglasses,diff_means,4,pos,0.4358327718818389,0.21560123562812805,0.21748477220535278,0.3683273494243622,0.36279863119125366,0.0018835365772247314,-0.0055287182331085205
sequential,eyeglasses,diff_means,4,neg,0.41858721952402833,0.23436565697193146,0.23907211422920227,0.42459505796432495,0.4313926696777344,0.004706457257270813,0.006797611713409424
sequential,eyeglasses,diff_means,5,pos,0.291402021733588,0.24484550952911377,0.24332553148269653,0.42135095596313477,0.4172484874725342,-0.0015199780464172363,-0.004102468490600586
sequential,eyeglasses,diff_means,5,neg,0.3296641100457527,0.2396850734949112,0.23721180856227875,0.41642189025878906,0.42145222425460815,-0.0024732649326324463,0.005030333995819092
sequential,eyeglasses,diff_means,6,pos,0.2899919001699205,0.23515623807907104,0.23443850874900818,0.39218780398368835,0.3946051597595215,-0.0007177293300628662,0.00241735577583313
sequential,eyeglasses,diff_means,6,neg,0.27676108523618304,0.21896743774414062,0.22060489654541016,0.41386479139328003,0.40901634097099304,0.0016374588012695312,-0.004848450422286987
sequential,eyeglasses,diff_means,7,pos,0.011338893349848833,0.2600841522216797,0.26170670986175537,0.4445815086364746,0.4438493847846985,0.0016225576400756836,-0.000732123851776123
sequential,eyeglasses,diff_means,7,neg,0.0025393937050983695,0.23536324501037598,0.23641079664230347,0.44280415773391724,0.4402981996536255,0.0010475516319274902,-0.002505958080291748
sequential,eyeglasses,diff_means,8,pos,0.009232213383274068,0.2562611699104309,0.25286686420440674,0.46067872643470764,0.46110326051712036,-0.00339430570602417,0.0004245340824127197
sequential,eyeglasses,diff_means,8,neg,0.0032599807706457096,0.24419616162776947,0.24176722764968872,0.458903431892395,0.45311838388442993,-0.0024289339780807495,-0.005785048007965088
sequential,eyeglasses,diff_means,9,pos,0.0,0.21215665340423584,0.211976557970047,0.39005884528160095,0.39010924100875854,-0.00018009543418884277,5.0395727157592773e-05
sequential,eyeglasses,diff_means,9,neg,0.0,0.22181066870689392,0.22071948647499084,0.40816619992256165,0.4067281484603882,-0.0010911822319030762,-0.001438051462173462
sequential,eyeglasses,diff_means,10,pos,0.00034472575479105316,0.21360734105110168,0.2120617777109146,0.39424097537994385,0.3913280963897705,-0.0015455633401870728,-0.00291287899017334
sequential,eyeglasses,diff_means,10,neg,0.0,0.2199695110321045,0.22035200893878937,0.42198941111564636,0.4200921058654785,0.0003824979066848755,-0.0018973052501678467
sequential,eyeglasses,diff_means,11,pos,0.0,0.21957436203956604,0.21958065032958984,0.44508200883865356,0.4475296139717102,6.288290023803711e-06,0.0024476051330566406
sequential,eyeglasses,diff_means,11,neg,0.0,0.209663525223732,0.21095073223114014,0.35651642084121704,0.35870128870010376,0.001287207007408142,0.0021848678588867188
sequential,eyeglasses,diff_means,12,pos,0.0,0.2003662884235382,0.20032136142253876,0.38171476125717163,0.3851783275604248,-4.4927000999450684e-05,0.003463566303253174
sequential,eyeglasses,diff_means,12,neg,0.003041144676172225,0.19528919458389282,0.19524097442626953,0.3538227677345276,0.3572477698326111,-4.8220157623291016e-05,0.003425002098083496
