regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
single,chubby,lr,14,pos,0.0,0.199494868516922,0.20853063464164734,0.3248913884162903,0.3433700203895569,0.009035766124725342,0.0184786319732666
single,chubby,lr,14,neg,0.0,0.14606380462646484,0.19190466403961182,0.23775307834148407,0.3601820170879364,0.04584085941314697,0.12242893874645233
single,chubby,lr,15,pos,0.008485674214327998,0.18010154366493225,0.1897585690021515,0.30834880471229553,0.3449941873550415,0.009657025337219238,0.03664538264274597
single,chubby,lr,15,neg,0.001062446837751363,0.13505516946315765,0.18528585135936737,0.21840214729309082,0.35712653398513794,0.05023068189620972,0.13872438669204712
single,chubby,lr,16,pos,0.006913385246468229,0.18693584203720093,0.19862370193004608,0.3187583088874817,0.35696446895599365,0.011687859892845154,0.03820616006851196
single,chubby,lr,16,neg,0.0007261283407795638,0.14759649336338043,0.19516220688819885,0.23428070545196533,0.3571851849555969,0.04756571352481842,0.12290447950363159
single,chubby,lr,17,pos,0.0021015593436946034,0.18722859025001526,0.19930045306682587,0.3117867708206177,0.34051355719566345,0.012071862816810608,0.028726786375045776
single,chubby,lr,17,neg,0.0,0.142290860414505,0.19408053159713745,0.224299356341362,0.34598508477211,0.051789671182632446,0.12168572843074799
single,chubby,lr,18,pos,0.001163902509332626,0.18940846621990204,0.20366130769252777,0.317233681678772,0.3475545048713684,0.014252841472625732,0.030320823192596436
single,chubby,lr,18,neg,0.0,0.15790173411369324,0.2091306895017624,0.24537314474582672,0.3880295753479004,0.05122895538806915,0.14265643060207367
single,chubby,lr,19,pos,0.0,0.20669908821582794,0.2119818478822708,0.33613985776901245,0.3629814386367798,0.005282759666442871,0.026841580867767334
single,chubby,lr,19,neg,0.0,0.16098088026046753,0.21479298174381256,0.2486589550971985,0.36991819739341736,0.05381210148334503,0.12125924229621887
single,chubby,lr,20,pos,0.0,0.2232368439435959,0.2327047437429428,0.3381977677345276,0.36104816198349,0.009467899799346924,0.022850394248962402
single,chubby,lr,20,neg,0.00010647541379471548,0.1678561568260193,0.22951412200927734,0.32284605503082275,0.4640977382659912,0.06165796518325806,0.14125168323516846
single,chubby,lr,21,pos,0.0,0.24486100673675537,0.2516571879386902,0.40346527099609375,0.41352391242980957,0.0067961812019348145,0.01005864143371582
single,chubby,lr,21,neg,0.0,0.19620747864246368,0.24459031224250793,0.366393506526947,0.4720132648944855,0.04838283360004425,0.10561975836753845
single,chubby,lr,22,pos,0.0,0.20709651708602905,0.21826162934303284,0.36403796076774597,0.373909056186676,0.011165112257003784,0.009871095418930054
single,chubby,lr,22,neg,0.0,0.17442777752876282,0.22443044185638428,0.33712834119796753,0.4530421197414398,0.05000266432762146,0.11591377854347229
single,chubby,lr,23,pos,0.0,0.21616531908512115,0.22898364067077637,0.3746511936187744,0.38574379682540894,0.012818321585655212,0.011092603206634521
single,chubby,lr,23,neg,0.0,0.1460757702589035,0.20377027988433838,0.2257939577102661,0.3482040464878082,0.057694509625434875,0.12241008877754211
single,chubby,pclarc,0,pos,0.00019660908406793354,0.24975118041038513,0.2463972121477127,0.5461068749427795,0.5695468187332153,-0.0033539682626724243,0.02343994379043579
single,chubby,pclarc,0,neg,0.0013974354624202157,0.289750337600708,0.3753478527069092,0.7656826972961426,0.9754629135131836,0.08559751510620117,0.20978021621704102
single,chubby,pclarc,1,pos,0.0,0.23781481385231018,0.24973690509796143,0.40779775381088257,0.45847079157829285,0.011922091245651245,0.05067303776741028
