target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
gray_hair,0.7893906810035842,0.897921146953405,single,chubby,diff_means,17,0.7805017921146953,0.008888888888888946,,
heavy_makeup,0.5490559052202888,0.5932370726891275,single,chubby,diff_means,17,0.5444896951746266,0.004566210045662156,,
high_cheekbones,0.46588669950738915,0.40486453201970446,single,chubby,diff_means,17,0.4745073891625616,-0.008620689655172431,,
male,0.981283422459893,0.9771370998992484,single,chubby,diff_means,17,0.981283422459893,0.0,,
mouth_slightly_open,0.49923664122137407,0.47755725190839693,single,chubby,diff_means,17,0.4988702290076336,0.0003664122137404524,,
mustache,0.7272218876365826,0.827497203820012,single,chubby,diff_means,17,0.735696463907769,-0.008474576271186418,,
narrow_eyes,0.6025982678214523,0.6144792360648457,single,chubby,diff_means,17,0.608927381745503,-0.006329113924050667,,
no_beard,0.5324905101975166,0.5709322524609148,single,chubby,diff_means,17,0.5362220935469343,-0.0037315833494176998,,
oval_face,0.507145859604876,0.4978562421185372,single,chubby,diff_means,17,0.5045817570407735,0.002564102564102555,,
pale_skin,0.6215447154471545,0.7922764227642277,single,chubby,diff_means,17,0.6195121951219512,0.002032520325203291,,
pointy_nose,0.5065656565656566,0.48282828282828283,single,chubby,diff_means,17,0.5202020202020202,-0.013636363636363669,,
receding_hairline,0.4992013451029844,0.5382093316519546,single,chubby,diff_means,17,0.49663724253888186,0.002564102564102555,,
rosy_cheeks,0.6566951566951567,0.7641658752769864,single,chubby,diff_means,17,0.6566951566951567,0.0,,
sideburns,0.5668443260048857,0.6169220519653563,single,chubby,diff_means,17,0.5889407061958695,-0.02209638019098381,,
smiling,0.8146520146520146,0.9371184371184371,single,chubby,diff_means,17,0.83003663003663,-0.01538461538461533,,
straight_hair,0.46031746031746035,0.4878618113912232,single,chubby,diff_means,17,0.4561157796451914,0.004201680672268948,,
wavy_hair,0.6076329331046312,0.5836192109777015,single,chubby,diff_means,17,0.6076329331046312,0.0,,
wearing_earrings,0.7012879593524755,0.7765567765567766,single,chubby,diff_means,17,0.7058962542833511,-0.004608294930875667,,
wearing_hat,0.8706687730384413,0.9103738809899947,single,chubby,diff_means,17,0.8706687730384413,0.0,,
wearing_lipstick,0.4533695160560832,0.44911804613297146,single,chubby,diff_means,17,0.45585707824513794,-0.002487562189054715,,
wearing_necklace,0.6060790273556231,0.6620060790273556,single,chubby,diff_means,17,0.6082066869300912,-0.0021276595744680327,,
wearing_necktie,0.6248331108144192,0.6203827325322653,single,chubby,diff_means,17,0.6297285269247885,-0.004895416110369366,,
young,0.836754643206256,0.9180718475073314,single,chubby,diff_means,17,0.8528836754643205,-0.016129032258064502,,
5_o_clock_shadow,0.5300505050505051,0.5627525252525253,single,chubby,diff_means,18,0.543939393939394,-0.01388888888888884,,
arched_eyebrows,0.5763514201364146,0.5979843225083986,single,chubby,diff_means,18,0.5739590756388069,0.0023923444976077235,,
attractive,0.5056326187473729,0.5101303068516183,single,chubby,diff_means,18,0.5056326187473729,0.0,,
bags_under_eyes,0.48295454545454547,0.4303267045454545,single,chubby,diff_means,18,0.49261363636363636,-0.009659090909090895,,
bald,0.6678204214598391,0.7929349485900438,single,chubby,diff_means,18,0.6784587193321796,-0.010638297872340496,,
bangs,0.7819345311346295,0.88112232340635,single,chubby,diff_means,18,0.7819345311346295,0.0,,
big_lips,0.4961337092227145,0.4890052356020942,single,chubby,diff_means,18,0.5038260169150222,-0.007692307692307665,,
big_nose,0.5907635467980296,0.6418103448275861,single,chubby,diff_means,18,0.5979064039408867,-0.0071428571428571175,,
black_hair,0.7578125,0.875732421875,single,chubby,diff_means,18,0.7421875,0.015625,,
blond_hair,0.8973664779719419,0.9360078759537288,single,chubby,diff_means,18,0.8910903273443269,0.006276150627614996,,
blurry,0.6174863387978142,0.632172131147541,single,chubby,diff_means,18,0.6174863387978142,0.0,,
brown_hair,0.6596638655462185,0.8190943043884221,single,chubby,diff_means,18,0.6596638655462185,0.0,,
bushy_eyebrows,0.5263645998940116,0.5039745627980922,single,chubby,diff_means,18,0.5298092209856916,-0.003444621091679978,,
chubby,0.6484375,0.75811767578125,single,chubby,diff_means,18,0.65625,-0.0078125,,
double_chin,0.5966183574879227,0.6838013285024155,single,chubby,diff_means,18,0.6105072463768115,-0.01388888888888884,,
eyeglasses,0.8911807847451412,0.9597543087642098,single,chubby,diff_means,18,0.8911807847451412,0.0,,
goatee,0.6287878787878788,0.7439393939393939,single,chubby,diff_means,18,0.6265151515151515,0.002272727272727315,,
gray_hair,0.7916129032258065,0.8997849462365591,single,chubby,diff_means,18,0.7805017921146953,0.011111111111111183,,
heavy_makeup,0.5467728001974577,0.5870665185733679,single,chubby,diff_means,18,0.5444896951746266,0.0022831050228310223,,
high_cheekbones,0.4694581280788177,0.4019704433497537,single,chubby,diff_means,18,0.4745073891625616,-0.005049261083743872,,
male,0.981283422459893,0.977214601255522,single,chubby,diff_means,18,0.981283422459893,0.0,,
mouth_slightly_open,0.507236641221374,0.48079389312977105,single,chubby,diff_means,18,0.4988702290076336,0.008366412213740404,,
mustache,0.7212853824313861,0.8250021509076829,single,chubby,diff_means,18,0.735696463907769,-0.014411081476382925,,
narrow_eyes,0.6047079724628026,0.6158116811014879,single,chubby,diff_means,18,0.608927381745503,-0.00421940928270037,,
no_beard,0.5324905101975166,0.5706105642411374,single,chubby,diff_means,18,0.5362220935469343,-0.0037315833494176998,,
oval_face,0.507145859604876,0.5002101723413199,single,chubby,diff_means,18,0.5045817570407735,0.002564102564102555,,
pale_skin,0.6174796747967479,0.7894308943089431,single,chubby,diff_means,18,0.6195121951219512,-0.002032520325203291,,
pointy_nose,0.5179292929292929,0.4779040404040404,single,chubby,diff_means,18,0.5202020202020202,-0.002272727272727315,,
receding_hairline,0.501765447667087,0.5382934005884825,single,chubby,diff_means,18,0.49663724253888186,0.00512820512820511,,
rosy_cheeks,0.6546375435264324,0.763849319404875,single,chubby,diff_means,18,0.6566951566951567,-0.002057613168724215,,
sideburns,0.5626249167221852,0.6162558294470354,single,chubby,diff_means,18,0.5889407061958695,-0.026315789473684292,,
smiling,0.8184981684981685,0.9375457875457875,single,chubby,diff_means,18,0.83003663003663,-0.011538461538461497,,
straight_hair,0.45821661998132585,0.484593837535014,single,chubby,diff_means,18,0.4561157796451914,0.0021008403361344463,,
wavy_hair,0.6052744425385935,0.5819039451114923,single,chubby,diff_means,18,0.6076329331046312,-0.002358490566037652,,
wearing_earrings,0.6989838118870377,0.7741935483870968,single,chubby,diff_means,18,0.7058962542833511,-0.00691244239631339,,
wearing_hat,0.8706687730384413,0.9112164296998421,single,chubby,diff_means,18,0.8706687730384413,0.0,,
wearing_lipstick,0.4533695160560832,0.4537313432835821,single,chubby,diff_means,18,0.45585707824513794,-0.002487562189054715,,
wearing_necklace,0.5648429584599797,0.667274569402229,single,chubby,diff_means,18,0.6082066869300912,-0.043363728470111496,,
wearing_necktie,0.6318424566088117,0.614708500222519,single,chubby,diff_means,18,0.6297285269247885,0.0021139296840231303,,
young,0.8289345063538611,0.915628054740958,single,chubby,diff_means,18,0.8528836754643205,-0.023949169110459412,,
5_o_clock_shadow,0.5300505050505051,0.5626262626262626,single,chubby,diff_means,19,0.543939393939394,-0.01388888888888884,,
arched_eyebrows,0.5763514201364146,0.5960500865316095,single,chubby,diff_means,19,0.5739590756388069,0.0023923444976077235,,
attractive,0.5056326187473729,0.49819251786464896,single,chubby,diff_means,19,0.5056326187473729,0.0,,
bags_under_eyes,0.48636363636363633,0.4290482954545455,single,chubby,diff_means,19,0.49261363636363636,-0.006250000000000033,,
bald,0.6678204214598391,0.7908989107197394,single,chubby,diff_means,19,0.6784587193321796,-0.010638297872340496,,
bangs,0.7882106817622446,0.8821068176224465,single,chubby,diff_means,19,0.7819345311346295,0.006276150627615107,,
big_lips,0.5141361256544503,0.49295207410390657,single,chubby,diff_means,19,0.5038260169150222,0.01031010873942817,,
big_nose,0.5993842364532019,0.6436576354679803,single,chubby,diff_means,19,0.5979064039408867,0.001477832512315258,,
black_hair,0.765625,0.8777669270833333,single,chubby,diff_means,19,0.7421875,0.0234375,,
blond_hair,0.8952744277627369,0.9352695052916564,single,chubby,diff_means,19,0.8910903273443269,0.004184100418409997,,
blurry,0.6550546448087432,0.6451502732240437,single,chubby,diff_means,19,0.6174863387978142,0.037568306010928976,,
brown_hair,0.6596638655462185,0.8214285714285714,single,chubby,diff_means,19,0.6596638655462185,0.0,,
bushy_eyebrows,0.5263645998940116,0.5046369899311076,single,chubby,diff_means,19,0.5298092209856916,-0.003444621091679978,,
chubby,0.6484375,0.75201416015625,single,chubby,diff_means,19,0.65625,-0.0078125,,
double_chin,0.5842391304347826,0.6776871980676327,single,chubby,diff_means,19,0.6105072463768115,-0.026268115942028936,,
eyeglasses,0.8911807847451412,0.9589292262559589,single,chubby,diff_means,19,0.8911807847451412,0.0,,
goatee,0.6265151515151515,0.7425505050505051,single,chubby,diff_means,19,0.6265151515151515,0.0,,
gray_hair,0.7960573476702508,0.902078853046595,single,chubby,diff_means,19,0.7805017921146953,0.015555555555555545,,
heavy_makeup,0.5513390102431198,0.5986671603109959,single,chubby,diff_means,19,0.5444896951746266,0.006849315068493178,,
high_cheekbones,0.47376847290640395,0.40757389162561575,single,chubby,diff_means,19,0.4745073891625616,-0.000738916256157629,,
male,0.981283422459893,0.9772921026117958,single,chubby,diff_means,19,0.981283422459893,0.0,,
mouth_slightly_open,0.5230534351145038,0.48732824427480914,single,chubby,diff_means,19,0.4988702290076336,0.024183206106870136,,
mustache,0.7187473113653962,0.8251742235223264,single,chubby,diff_means,19,0.735696463907769,-0.016949152542372836,,
narrow_eyes,0.6110370863868532,0.6129247168554297,single,chubby,diff_means,19,0.608927381745503,0.002109704641350185,,
no_beard,0.5311715884964293,0.5727337064916682,single,chubby,diff_means,19,0.5362220935469343,-0.005050505050504972,,
oval_face,0.5045817570407735,0.5047498949138294,single,chubby,diff_means,19,0.5045817570407735,0.0,,
pale_skin,0.6174796747967479,0.7926829268292683,single,chubby,diff_means,19,0.6195121951219512,-0.002032520325203291,,
pointy_nose,0.5156565656565657,0.46856060606060607,single,chubby,diff_means,19,0.5202020202020202,-0.004545454545454519,,
receding_hairline,0.49100462379150905,0.5401429171920974,single,chubby,diff_means,19,0.49663724253888186,-0.005632618747372808,,
rosy_cheeks,0.6566951566951567,0.7644824311490979,single,chubby,diff_means,19,0.6566951566951567,0.0,,
sideburns,0.5868310015545193,0.6162558294470354,single,chubby,diff_means,19,0.5889407061958695,-0.002109704641350185,,
smiling,0.8146520146520146,0.9358363858363858,single,chubby,diff_means,19,0.83003663003663,-0.01538461538461533,,
straight_hair,0.4561157796451914,0.49089635854341734,single,chubby,diff_means,19,0.4561157796451914,0.0,,
wavy_hair,0.6076329331046312,0.5819039451114923,single,chubby,diff_means,19,0.6076329331046312,0.0,,
wearing_earrings,0.7095001772421128,0.7751388396549685,single,chubby,diff_means,19,0.7058962542833511,0.003603922958761663,,
wearing_hat,0.8706687730384413,0.9060558188520274,single,chubby,diff_means,19,0.8706687730384413,0.0,,
wearing_lipstick,0.4633197648123021,0.46069651741293527,single,chubby,diff_means,19,0.45585707824513794,0.007462686567164145,,
wearing_necklace,0.5843971631205673,0.6638297872340425,single,chubby,diff_means,19,0.6082066869300912,-0.023809523809523836,,
wearing_necktie,0.6129283489096573,0.6119270137961728,single,chubby,diff_means,19,0.6297285269247885,-0.01680017801513123,,
young,0.8168377321603129,0.9042644183773216,single,chubby,diff_means,19,0.8528836754643205,-0.03604594330400768,,
5_o_clock_shadow,0.5232323232323233,0.5613636363636363,single,chubby,diff_means,20,0.543939393939394,-0.020707070707070674,,
arched_eyebrows,0.5811361091316298,0.5928942278326377,single,chubby,diff_means,20,0.5739590756388069,0.0071770334928229484,,
attractive,0.5056326187473729,0.4881042454812946,single,chubby,diff_means,20,0.5056326187473729,0.0,,
bags_under_eyes,0.4954545454545455,0.4231534090909091,single,chubby,diff_means,20,0.49261363636363636,0.002840909090909116,,
bald,0.6678204214598391,0.7891682785299806,single,chubby,diff_means,20,0.6784587193321796,-0.010638297872340496,,
bangs,0.7861186315530396,0.88112232340635,single,chubby,diff_means,20,0.7819345311346295,0.004184100418410108,,
big_lips,0.5038260169150222,0.49254933548127267,single,chubby,diff_means,20,0.5038260169150222,0.0,,
big_nose,0.5958128078817734,0.6406403940886698,single,chubby,diff_means,20,0.5979064039408867,-0.0020935960591133007,,
black_hair,0.7421875,0.8759765625,single,chubby,diff_means,20,0.7421875,0.0,,
blond_hair,0.8973664779719419,0.9362539995077529,single,chubby,diff_means,20,0.8910903273443269,0.006276150627614996,,
blurry,0.6530054644808744,0.6509562841530054,single,chubby,diff_means,20,0.6174863387978142,0.03551912568306015,,
brown_hair,0.6638655462184874,0.8211951447245565,single,chubby,diff_means,20,0.6596638655462185,0.004201680672268893,,
bushy_eyebrows,0.5218600953895072,0.5056968733439322,single,chubby,diff_means,20,0.5298092209856916,-0.007949125596184436,,
chubby,0.640625,0.747314453125,single,chubby,diff_means,20,0.65625,-0.015625,,
double_chin,0.5803140096618358,0.6722524154589371,single,chubby,diff_means,20,0.6105072463768115,-0.030193236714975757,,
eyeglasses,0.8911807847451412,0.9588375504217089,single,chubby,diff_means,20,0.8911807847451412,0.0,,
goatee,0.6242424242424243,0.7400252525252525,single,chubby,diff_means,20,0.6265151515151515,-0.002272727272727204,,
gray_hair,0.7916129032258065,0.8992114695340502,single,chubby,diff_means,20,0.7805017921146953,0.011111111111111183,,
heavy_makeup,0.5490559052202888,0.5894113291373566,single,chubby,diff_means,20,0.5444896951746266,0.004566210045662156,,
high_cheekbones,0.47807881773399014,0.4104064039408867,single,chubby,diff_means,20,0.4745073891625616,0.0035714285714285587,,
male,0.981283422459893,0.9771370998992482,single,chubby,diff_means,20,0.981283422459893,0.0,,
mouth_slightly_open,0.5114198473282443,0.4861679389312977,single,chubby,diff_means,20,0.4988702290076336,0.01254961832061069,,
mustache,0.7272218876365826,0.828357566893229,single,chubby,diff_means,20,0.735696463907769,-0.008474576271186418,,
narrow_eyes,0.584721296913169,0.6109260493004663,single,chubby,diff_means,20,0.608927381745503,-0.024206084832333996,,
no_beard,0.5311715884964293,0.5740204593707778,single,chubby,diff_means,20,0.5362220935469343,-0.005050505050504972,,
oval_face,0.5153425809163514,0.5028163093736864,single,chubby,diff_means,20,0.5045817570407735,0.010760823875577974,,
pale_skin,0.6174796747967479,0.7865853658536586,single,chubby,diff_means,20,0.6195121951219512,-0.002032520325203291,,
pointy_nose,0.5017676767676768,0.4684343434343434,single,chubby,diff_means,20,0.5202020202020202,-0.01843434343434347,,
receding_hairline,0.49663724253888186,0.5413198823034889,single,chubby,diff_means,20,0.49663724253888186,0.0,,
rosy_cheeks,0.6566951566951567,0.7644824311490979,single,chubby,diff_means,20,0.6566951566951567,0.0,,
sideburns,0.5562958027981346,0.6144792360648456,single,chubby,diff_means,20,0.5889407061958695,-0.03264490339773485,,
smiling,0.8223443223443223,0.9345543345543346,single,chubby,diff_means,20,0.83003663003663,-0.007692307692307665,,
straight_hair,0.45821661998132585,0.4939309056956116,single,chubby,diff_means,20,0.4561157796451914,0.0021008403361344463,,
wavy_hair,0.6099914236706689,0.5808319039451115,single,chubby,diff_means,20,0.6076329331046312,0.002358490566037763,,
wearing_earrings,0.7095001772421128,0.7736027413446769,single,chubby,diff_means,20,0.7058962542833511,0.003603922958761663,,
wearing_hat,0.8706687730384413,0.9085834649815693,single,chubby,diff_means,20,0.8706687730384413,0.0,,
wearing_lipstick,0.45834464043419265,0.4627770239710538,single,chubby,diff_means,20,0.45585707824513794,0.002487562189054715,,
wearing_necklace,0.5843971631205673,0.6605876393110436,single,chubby,diff_means,20,0.6082066869300912,-0.023809523809523836,,
wearing_necktie,0.6105919003115265,0.6035825545171339,single,chubby,diff_means,20,0.6297285269247885,-0.019136626613261987,,
young,0.8173264907135875,0.9018206256109482,single,chubby,diff_means,20,0.8528836754643205,-0.035557184750732995,,
5_o_clock_shadow,0.5462121212121211,0.5709595959595959,single,chubby,diff_means,21,0.543939393939394,0.002272727272727204,,
arched_eyebrows,0.5811361091316298,0.5878041331568767,single,chubby,diff_means,21,0.5739590756388069,0.0071770334928229484,,
attractive,0.5056326187473729,0.48348045397225725,single,chubby,diff_means,21,0.5056326187473729,0.0,,
bags_under_eyes,0.48636363636363633,0.41725852272727276,single,chubby,diff_means,21,0.49261363636363636,-0.006250000000000033,,
bald,0.6678204214598391,0.782856561132037,single,chubby,diff_means,21,0.6784587193321796,-0.010638297872340496,,
bangs,0.7798424809254245,0.879153334974157,single,chubby,diff_means,21,0.7819345311346295,-0.0020920502092049986,,
big_lips,0.5115183246073298,0.49480467176802256,single,chubby,diff_means,21,0.5038260169150222,0.007692307692307665,,
big_nose,0.5678571428571428,0.6254926108374385,single,chubby,diff_means,21,0.5979064039408867,-0.03004926108374384,,
black_hair,0.7473958333333333,0.8775227864583334,single,chubby,diff_means,21,0.7421875,0.005208333333333259,,
blond_hair,0.8973664779719419,0.936500123061777,single,chubby,diff_means,21,0.8910903273443269,0.006276150627614996,,
blurry,0.6174863387978142,0.6403688524590163,single,chubby,diff_means,21,0.6174863387978142,0.0,,
brown_hair,0.6659663865546218,0.8132586367880486,single,chubby,diff_means,21,0.6596638655462185,0.006302521008403339,,
bushy_eyebrows,0.516163222045575,0.5038420773714891,single,chubby,diff_means,21,0.5298092209856916,-0.013645998940116644,,
chubby,0.6328125,0.729248046875,single,chubby,diff_means,21,0.65625,-0.0234375,,
double_chin,0.5625,0.650211352657005,single,chubby,diff_means,21,0.6105072463768115,-0.04800724637681153,,
eyeglasses,0.8911807847451412,0.9583791712504585,single,chubby,diff_means,21,0.8911807847451412,0.0,,
goatee,0.6287878787878788,0.7391414141414141,single,chubby,diff_means,21,0.6265151515151515,0.002272727272727315,,
gray_hair,0.7888172043010753,0.8893189964157706,single,chubby,diff_means,21,0.7805017921146953,0.008315412186379989,,
heavy_makeup,0.5490559052202888,0.6016290262865606,single,chubby,diff_means,21,0.5444896951746266,0.004566210045662156,,
high_cheekbones,0.46588669950738915,0.4129926108374385,single,chubby,diff_means,21,0.4745073891625616,-0.008620689655172431,,
male,0.981283422459893,0.9776021080368907,single,chubby,diff_means,21,0.981283422459893,0.0,,
mouth_slightly_open,0.5117862595419848,0.49557251908396954,single,chubby,diff_means,21,0.4988702290076336,0.012916030534351142,,
mustache,0.7322980297685624,0.834466144713069,single,chubby,diff_means,21,0.735696463907769,-0.0033984341392065964,,
narrow_eyes,0.6110370863868532,0.6162558294470353,single,chubby,diff_means,21,0.608927381745503,0.002109704641350185,,
no_beard,0.5362220935469343,0.5717043041883807,single,chubby,diff_means,21,0.5362220935469343,0.0,,
oval_face,0.507145859604876,0.4992013451029844,single,chubby,diff_means,21,0.5045817570407735,0.002564102564102555,,
pale_skin,0.6195121951219512,0.791869918699187,single,chubby,diff_means,21,0.6195121951219512,0.0,,
pointy_nose,0.4994949494949495,0.46224747474747474,single,chubby,diff_means,21,0.5202020202020202,-0.02070707070707073,,
receding_hairline,0.49356872635561166,0.5366120218579236,single,chubby,diff_means,21,0.49663724253888186,-0.003068516183270198,,
rosy_cheeks,0.6951566951566952,0.7670148781259891,single,chubby,diff_means,21,0.6566951566951567,0.03846153846153855,,
sideburns,0.5562958027981346,0.6118143459915611,single,chubby,diff_means,21,0.5889407061958695,-0.03264490339773485,,
smiling,0.8338827838827838,0.9287545787545788,single,chubby,diff_means,21,0.83003663003663,0.0038461538461538325,,
straight_hair,0.44981325863678806,0.503968253968254,single,chubby,diff_means,21,0.4561157796451914,-0.006302521008403339,,
wavy_hair,0.6076329331046312,0.5838336192109777,single,chubby,diff_means,21,0.6076329331046312,0.0,,
wearing_earrings,0.6989838118870377,0.770766867541061,single,chubby,diff_means,21,0.7058962542833511,-0.00691244239631339,,
wearing_hat,0.8706687730384413,0.9040547656661401,single,chubby,diff_means,21,0.8706687730384413,0.0,,
wearing_lipstick,0.48647670737222976,0.48113975576662144,single,chubby,diff_means,21,0.45585707824513794,0.03061962912709182,,
wearing_necklace,0.5865248226950355,0.6672745694022291,single,chubby,diff_means,21,0.6082066869300912,-0.021681864235055692,,
wearing_necktie,0.6131508678237649,0.6172674677347575,single,chubby,diff_means,21,0.6297285269247885,-0.0165776591010236,,
young,0.7858015640273704,0.872617302052786,single,chubby,diff_means,21,0.8528836754643205,-0.06708211143695009,,
5_o_clock_shadow,0.5623737373737374,0.5737373737373737,single,chubby,diff_means,22,0.543939393939394,0.01843434343434347,,
arched_eyebrows,0.5728901557568971,0.580983406291357,single,chubby,diff_means,22,0.5739590756388069,-0.0010689198819098245,,
attractive,0.5056326187473729,0.4616225304749894,single,chubby,diff_means,22,0.5056326187473729,0.0,,
bags_under_eyes,0.4869318181818182,0.4264204545454546,single,chubby,diff_means,22,0.49261363636363636,-0.005681818181818177,,
bald,0.6678204214598391,0.7795989005395499,single,chubby,diff_means,22,0.6784587193321796,-0.010638297872340496,,
bangs,0.7882106817622446,0.8825990647304947,single,chubby,diff_means,22,0.7819345311346295,0.006276150627615107,,
big_lips,0.5138139347563431,0.49311316955296014,single,chubby,diff_means,22,0.5038260169150222,0.009987917841320915,,
big_nose,0.5635467980295567,0.6153325123152709,single,chubby,diff_means,22,0.5979064039408867,-0.03435960591133003,,
black_hair,0.7473958333333333,0.87451171875,single,chubby,diff_means,22,0.7421875,0.005208333333333259,,
blond_hair,0.9205020920502092,0.9428993354664041,single,chubby,diff_means,22,0.8910903273443269,0.02941176470588225,,
blurry,0.569672131147541,0.6215846994535519,single,chubby,diff_means,22,0.6174863387978142,-0.04781420765027322,,
brown_hair,0.6360877684407096,0.8172268907563025,single,chubby,diff_means,22,0.6596638655462185,-0.023576097105508897,,
bushy_eyebrows,0.4732379438261791,0.48714891361950186,single,chubby,diff_means,22,0.5298092209856916,-0.05657127715951249,,
chubby,0.62109375,0.69586181640625,single,chubby,diff_means,22,0.65625,-0.03515625,,
double_chin,0.5407608695652174,0.6272644927536233,single,chubby,diff_means,22,0.6105072463768115,-0.06974637681159412,,
eyeglasses,0.8936560322698937,0.9581958195819582,single,chubby,diff_means,22,0.8911807847451412,0.0024752475247524774,,
goatee,0.6151515151515151,0.7398989898989898,single,chubby,diff_means,22,0.6265151515151515,-0.011363636363636354,,
gray_hair,0.7805017921146953,0.8817204301075268,single,chubby,diff_means,22,0.7805017921146953,0.0,,
heavy_makeup,0.5490559052202888,0.6228557324447735,single,chubby,diff_means,22,0.5444896951746266,0.004566210045662156,,
high_cheekbones,0.46588669950738915,0.4173645320197044,single,chubby,diff_means,22,0.4745073891625616,-0.008620689655172431,,
male,0.981283422459893,0.9774471053243432,single,chubby,diff_means,22,0.981283422459893,0.0,,
mouth_slightly_open,0.49270229007633587,0.49410687022900757,single,chubby,diff_means,22,0.4988702290076336,-0.006167938931297745,,
mustache,0.7382345349737589,0.8320571281080616,single,chubby,diff_means,22,0.735696463907769,0.002538071065989911,,
narrow_eyes,0.5826115922718188,0.6102598267821452,single,chubby,diff_means,22,0.608927381745503,-0.02631578947368418,,
no_beard,0.5311715884964293,0.5750498616740655,single,chubby,diff_means,22,0.5362220935469343,-0.005050505050504972,,
oval_face,0.5097099621689786,0.49852879361076075,single,chubby,diff_means,22,0.5045817570407735,0.00512820512820511,,
pale_skin,0.6195121951219512,0.8028455284552846,single,chubby,diff_means,22,0.6195121951219512,0.0,,
pointy_nose,0.4762626262626263,0.4588383838383838,single,chubby,diff_means,22,0.5202020202020202,-0.043939393939393945,,
receding_hairline,0.49100462379150905,0.5266918873476252,single,chubby,diff_means,22,0.49663724253888186,-0.005632618747372808,,
rosy_cheeks,0.6930990819879709,0.7685976574865463,single,chubby,diff_means,22,0.6566951566951567,0.03640392529281422,,
sideburns,0.5868310015545193,0.6140350877192982,single,chubby,diff_means,22,0.5889407061958695,-0.002109704641350185,,
smiling,0.8377289377289376,0.9328449328449329,single,chubby,diff_means,22,0.83003663003663,0.007692307692307665,,
straight_hair,0.4393090569561158,0.5007002801120448,single,chubby,diff_means,22,0.4561157796451914,-0.016806722689075626,,
wavy_hair,0.6147084048027445,0.5822255574614066,single,chubby,diff_means,22,0.6076329331046312,0.007075471698113289,,
wearing_earrings,0.7035921068179133,0.7699397376816732,single,chubby,diff_means,22,0.7058962542833511,-0.0023041474654378336,,
wearing_hat,0.8706687730384413,0.8912058978409688,single,chubby,diff_means,22,0.8706687730384413,0.0,,
wearing_lipstick,0.5046585255540479,0.4941655359565807,single,chubby,diff_means,22,0.45585707824513794,0.04880144730890995,,
wearing_necklace,0.5605876393110436,0.6644376899696048,single,chubby,diff_means,22,0.6082066869300912,-0.04761904761904756,,
wearing_necktie,0.6131508678237649,0.5956831330663106,single,chubby,diff_means,22,0.6297285269247885,-0.0165776591010236,,
young,0.7434017595307918,0.8348607038123167,single,chubby,diff_means,22,0.8528836754643205,-0.10948191593352874,,
5_o_clock_shadow,0.5808080808080808,0.5921717171717172,single,chubby,diff_means,23,0.543939393939394,0.03686868686868683,,
arched_eyebrows,0.5574671688893413,0.5374121958668431,single,chubby,diff_means,23,0.5739590756388069,-0.016491906749465546,,
attractive,0.5138293400588483,0.42328709541824294,single,chubby,diff_means,23,0.5056326187473729,0.008196721311475419,,
bags_under_eyes,0.4806818181818182,0.42705965909090904,single,chubby,diff_means,23,0.49261363636363636,-0.011931818181818155,,
bald,0.6678204214598391,0.7820421459839152,single,chubby,diff_means,23,0.6784587193321796,-0.010638297872340496,,
bangs,0.7819345311346295,0.8801378291902535,single,chubby,diff_means,23,0.7819345311346295,0.0,,
big_lips,0.5012082158679018,0.48642770841723726,single,chubby,diff_means,23,0.5038260169150222,-0.002617801047120394,,
big_nose,0.5520935960591133,0.5999384236453202,single,chubby,diff_means,23,0.5979064039408867,-0.04581280788177333,,
black_hair,0.7578125,0.877685546875,single,chubby,diff_means,23,0.7421875,0.015625,,
blond_hair,0.8931823775535319,0.9399458528181147,single,chubby,diff_means,23,0.8910903273443269,0.0020920502092049986,,
blurry,0.5778688524590163,0.6239754098360656,single,chubby,diff_means,23,0.6174863387978142,-0.039617486338797914,,
brown_hair,0.6554621848739496,0.8338001867413632,single,chubby,diff_means,23,0.6596638655462185,-0.004201680672268893,,
bushy_eyebrows,0.48224695283518815,0.4691308956014838,single,chubby,diff_means,23,0.5298092209856916,-0.04756226815050346,,
chubby,0.578125,0.56671142578125,single,chubby,diff_means,23,0.65625,-0.078125,,
double_chin,0.5024154589371981,0.5235507246376812,single,chubby,diff_means,23,0.6105072463768115,-0.10809178743961345,,
eyeglasses,0.9078657865786579,0.9605793912724606,single,chubby,diff_means,23,0.8911807847451412,0.016685001833516733,,
goatee,0.6058080808080808,0.7262626262626262,single,chubby,diff_means,23,0.6265151515151515,-0.020707070707070674,,
gray_hair,0.7154121863799283,0.795268817204301,single,chubby,diff_means,23,0.7805017921146953,-0.06508960573476696,,
heavy_makeup,0.5513390102431198,0.6474145378254967,single,chubby,diff_means,23,0.5444896951746266,0.006849315068493178,,
high_cheekbones,0.4752463054187192,0.4135467980295567,single,chubby,diff_means,23,0.4745073891625616,0.000738916256157629,,
male,0.981283422459893,0.9789196310935442,single,chubby,diff_means,23,0.981283422459893,0.0,,
mouth_slightly_open,0.5092519083969466,0.5029007633587786,single,chubby,diff_means,23,0.4988702290076336,0.010381679389312948,,
mustache,0.7246838165705928,0.8168287017121225,single,chubby,diff_means,23,0.735696463907769,-0.011012647337176218,,
narrow_eyes,0.608927381745503,0.61114812347324,single,chubby,diff_means,23,0.608927381745503,0.0,,
no_beard,0.5425915202985266,0.5798108473267709,single,chubby,diff_means,23,0.5362220935469343,0.006369426751592355,,
